name,oldest_mya,youngest_mya,lat,lng,country_code
Yangchuanosaurus shangyouensis,168.2,161.5,29.33,105.68,CN
Gongbusaurus shiyii,168.2,161.5,29.48,104.37,CN
Tuojiangosaurus multispinus,168.2,161.5,28.35,104.78,CN
Chungkingosaurus jiangbeiensis,168.2,161.5,27.79,105.29,CN
Chungkingosaurus jiangbeiensis,168.2,161.5,29.56,106.55,CN
Chungkingosaurus jiangbeiensis,168.2,161.5,29.56,106.55,CN
Chungkingosaurus,168.2,161.5,30.14,106.45,CN
Tyrannosaurus,72.2,66.0,47.57,-107.08,US
Nanotyrannus lethaeus,72.2,66.0,45.89,-104.55,US
Isisaurus,72.2,66.0,23.09,70.02,IN
Chebsaurus algeriensis,165.3,161.5,32.74,-1.07,DZ
Tyrannosaurus,72.2,66.0,43.37,-104.7,US
Saurexallopus zerbsti,72.2,66.0,43.37,-104.7,US
Unescoceratops koppelhusae,83.6,72.2,50.81,-111.57,CA
Coronosaurus brinkmani,83.6,72.2,50.75,-111.52,CA
Coronosaurus brinkmani,83.6,72.2,49.29,-112.21,CA
Psittacosaurus xinjiangensis,137.05,100.5,46.1,85.67,CN
Pararhabdodon isonensis,72.2,66.0,42.08,0.8,ES
Paronychodon,72.2,66.0,51.54,-112.88,CA
Richardoestesia,72.2,66.0,51.54,-112.88,CA
Albertavenator curriei,72.2,66.0,51.54,-112.88,CA
Minmi paravertebrata,132.6,119.57,-26.42,148.79,AU
Tyrannosaurus rex,72.2,66.0,47.54,-107.08,US
Tyrannosaurus rex,72.2,66.0,47.54,-107.08,US
Wintonotitan wattsi,100.5,89.8,-22.68,143.57,AU
Wintonotitan wattsi,100.5,93.9,-22.25,142.48,AU
Aletopelta coombsi,83.6,72.2,33.13,-117.3,US
Tenontosaurus,121.4,100.5,39.18,-110.11,US
Struthiosaurus austriacus,83.6,72.2,47.87,16.13,AT
Struthiosaurus austriacus,83.6,72.2,47.83,16.1,AT
Allosaurus,152.21,145.06,39.68,-105.19,US
Chasmosaurus belli,83.6,72.2,50.82,-111.61,CA
Chasmosaurus,83.6,72.2,50.81,-111.61,CA
Hypacrosaurus altispinus,83.6,66.0,51.95,-112.95,CA
Stegoceras validum,83.6,72.2,50.82,-111.6,CA
Foraminacephale brevis,83.6,72.2,50.82,-111.6,CA
Richardoestesia,72.2,66.0,42.27,0.73,ES
Richardoestesia,72.2,66.0,42.27,0.73,ES
Paronychodon,125.77,121.4,40.22,-1.98,ES
Richardoestesia,125.77,121.4,40.22,-1.98,ES
Paronychodon,72.2,66.0,41.98,-3.52,ES
Iguanodon,125.77,121.4,40.49,0.42,ES
Dacentrurus armatus,152.21,143.1,39.93,-1.0,ES
Iguanodon,125.77,121.4,40.63,-0.1,ES
Cetiosaurus,125.77,121.4,40.62,-0.1,ES
Iguanodon,143.1,121.4,40.24,-0.74,ES
Polacanthus,125.77,121.4,40.49,0.42,ES
Polacanthus,125.77,113.2,42.02,-3.23,ES
Ligabuesaurus leanzai,113.2,110.1,-39.59,-69.4,AR
Troodon,72.2,66.0,49.08,130.86,RU
Tarbosaurus bataar,72.2,66.0,49.08,130.86,RU
Saurornitholestes,72.2,66.0,49.08,130.86,RU
Richardoestesia,72.2,66.0,49.08,130.86,RU
Richardoestesia,72.2,66.0,49.08,130.86,RU
Silesaurus opolensis,233.6,227.3,50.67,18.25,PL
Silesaurus opolensis,237.0,205.7,50.67,18.25,PL
Stegoceras validum,83.6,72.2,46.24,-109.59,US
Daspletosaurus horneri,83.6,72.2,47.82,-112.66,US
Achelousaurus horneri,83.6,72.2,48.63,-113.75,US
Daspletosaurus horneri,83.6,72.2,48.63,-113.75,US
Daspletosaurus,83.6,72.2,48.63,-113.75,US
Rubeosaurus ovatus,83.6,72.2,48.97,-112.65,US
Orodromeus makelai,83.6,72.2,48.91,-112.64,US
Einiosaurus procurvicornis,83.6,72.2,48.94,-112.64,US
Hypacrosaurus stebingeri,83.6,72.2,48.94,-112.64,US
Paronychodon,83.6,72.2,48.94,-112.64,US
Troodon formosus,83.6,72.2,48.94,-112.64,US
Camptosaurus,154.8,149.2,44.54,-107.78,US
Dromaeosaurus,83.6,72.2,50.47,-110.39,CA
Dromaeosaurus,83.6,72.2,50.82,-111.58,CA
Troodon formosus,83.6,72.2,50.79,-111.62,CA
Saurornitholestes langstoni,83.6,72.2,50.74,-111.49,CA
Saurornitholestes langstoni,83.6,72.2,50.75,-111.42,CA
Silesaurus opolensis,237.0,205.7,50.67,18.28,PL
Maxakalisaurus topai,83.6,66.0,-19.46,-49.25,BR
Maxakalisaurus topai,83.6,66.0,-19.46,-49.25,BR
Platypelta coombsi,83.6,72.2,50.73,-111.49,CA
Euoplocephalus,83.6,72.2,50.74,-111.49,CA
Euoplocephalus,72.2,66.0,51.78,-112.96,CA
Euoplocephalus,72.2,66.0,48.64,-112.98,US
Saurornitholestes,83.6,72.2,47.99,-112.28,US
Saurornitholestes,83.6,72.2,42.85,-107.28,US
Richardoestesia isosceles,83.6,72.2,42.85,-107.28,US
Paronychodon,83.6,72.2,42.85,-107.28,US
Daspletosaurus,83.6,72.2,42.85,-107.28,US
Paronychodon,83.6,72.2,43.2,-107.1,US
Richardoestesia isosceles,83.6,72.2,44.12,-107.76,US
Alamosaurus sanjuanensis,72.2,66.0,29.46,-103.14,US
Thecodontosaurus,205.7,201.4,51.51,-3.48,UK
Kileskus aristotocus,168.2,165.3,55.65,89.18,RU
Nuthetes,143.1,139.1,45.75,-0.31,FR
Iguanodon,125.77,121.4,50.64,-1.41,UK
Coelophysis,227.3,205.7,36.33,-106.47,US
Bistahieversor sealeyi,83.6,72.2,36.49,-108.57,US
Parasaurolophus,83.6,72.2,36.14,-108.11,US
Ahshislesaurus wimani,83.6,72.2,36.1,-108.09,US
Pinacosaurus grangeri,100.5,66.0,38.96,106.03,CN
Euhelopus zdanskyi,143.1,132.6,35.87,117.95,CN
Tanius sinensis,89.8,83.6,36.92,120.62,CN
Kritosaurus,83.6,72.2,36.3,-108.04,US
Monoclonius,83.6,72.2,36.62,-108.46,US
Monoclonius,83.6,72.2,36.7,-108.3,US
Ankylosaurus,83.6,72.2,36.33,-108.08,US
Oohkotokia horneri,83.6,72.2,48.91,-112.64,US
Glyptodontopelta mimus,72.2,66.0,36.31,-108.0,US
Glyptodontopelta mimus,72.2,66.0,36.31,-108.03,US
Pentaceratops,83.6,72.2,36.17,-107.91,US
Muttaburrasaurus,106.3,93.9,-20.97,144.38,AU
Allosaurus,161.5,143.1,44.63,-107.81,US
Torvosaurus,161.5,143.1,44.63,-107.81,US
Stegosaurus,161.5,143.1,44.63,-107.81,US
Camarasaurus,161.5,143.1,44.63,-107.81,US
Corythosaurus casuarius,83.6,72.2,50.74,-111.51,CA
Pelecanimimus polyodon,125.77,121.4,40.06,-1.88,ES
Puertasaurus reuili,83.6,72.2,-49.85,-72.11,AR
Velociraptor mongoliensis,83.6,72.2,44.22,103.27,MN
Velociraptor mongoliensis,83.6,72.2,44.22,103.27,MN
Velociraptor mongoliensis,83.6,72.2,44.13,103.56,MN
Protoceratops,83.6,72.2,44.13,103.56,MN
Velociraptor mongoliensis,83.6,72.2,44.0,104.0,MN
Neuquensaurus australis,83.6,66.0,-25.73,-48.58,BR
Yuanmousaurus jiangyiensis,174.7,161.5,25.95,101.91,CN
Sonidosaurus saihangaobiensis,83.6,72.2,43.55,111.87,CN
Borealosaurus wimani,106.3,100.5,41.77,120.79,CN
Shuangmiaosaurus gilmorei,106.3,100.5,41.77,120.79,CN
Gobititan shenzhouensis,113.2,110.1,41.51,97.62,CN
Sinusonasus magnodens,125.77,119.57,41.6,120.91,CN
Ceratosaurus nasicornis,154.8,149.2,38.86,-110.9,US
Neuquensaurus australis,100.5,66.0,-40.45,-66.62,AR
Pentaceratops,83.6,72.2,36.19,-107.89,US
Pentaceratops,83.6,72.2,36.31,-108.08,US
Asiaceratops,100.5,93.9,40.23,65.91,UZ
Tarbosaurus bataar,83.6,66.0,42.82,89.86,CN
Citipes elegans,83.6,72.2,50.76,-111.47,CA
Plateosaurus,205.7,201.4,61.51,2.17,O2
Citipes elegans,83.6,72.2,50.73,-111.56,CA
Chirostenotes pergracilis,83.6,72.2,51.95,-112.93,CA
Troodon formosus,72.2,66.0,51.48,-112.77,CA
Troodon formosus,83.6,72.2,49.99,-111.42,CA
Troodon formosus,83.6,72.2,50.74,-111.49,CA
Prosaurolophus,83.6,72.2,50.76,-110.02,CA
Lambeosaurus,83.6,72.2,50.71,-110.13,CA
Hadrosaurus,83.6,72.2,49.29,-112.21,CA
Edmontosaurus,83.6,72.2,51.93,-112.93,CA
Pachyrhinosaurus canadensis,83.6,66.0,50.19,-113.01,CA
Leptoceratops gracilis,72.2,66.0,52.08,-113.01,CA
Iguanodon,125.77,121.4,40.62,-0.1,ES
Monoclonius,83.6,72.2,49.0,-110.45,CA
Monoclonius crassus,83.6,72.2,49.36,-110.58,CA
Chasmosaurus russelli,83.6,72.2,49.14,-110.48,CA
Chasmosaurus,83.6,72.2,49.11,-110.59,CA
Chasmosaurus russelli,83.6,72.2,51.56,-108.14,CA
Mantellisaurus atherfieldensis,125.77,121.4,40.62,-0.1,ES
Triceratops,72.2,66.0,47.05,-104.74,US
Triceratops,72.2,66.0,46.26,-105.12,US
Saurolophus osborni,72.2,66.0,51.82,-112.98,CA
Hypacrosaurus altispinus,72.2,66.0,51.91,-112.97,CA
